index,ID,SMILES,InChIKey,Solubility,split,logp
2505,A-4712,CCC(C)Cl,BSPCSKHALVHRSR-UHFFFAOYSA-N,-2.0012638712,1,2.0237
2506,A-4713,[Pd++].CC([O-])=O.CC([O-])=O,YJVFFLUZDVXJQI-UHFFFAOYSA-L,-2.3865009,1,-2.490099999999999
2507,A-4714,CC1CCOC(C1)C=C(C)C,CZCBTSFUTPZVKJ-UHFFFAOYSA-N,-2.2244457918,1,2.7677000000000014
2508,A-4715,CCCCC(CC)CO,YIWUKEYIRIRTPP-UHFFFAOYSA-N,-2.1604718659,1,2.1951000000000005
2509,A-4716,CC\C(C)=C\CCC(C)=O,SAXWRVSDVXCTEL-SOFGYWHQSA-N,-2.1925860364,1,2.711900000000001
2511,A-4718,OC(=O)c1oc(cc1)C(O)=O,CHTHALBTIRVDBM-UHFFFAOYSA-N,-2.2396237358,1,0.6759999999999999
2512,A-472,[OH-].[OH-].[Zn++],UGZADUVQMDAIAO-UHFFFAOYSA-L,-2.1858288548,1,-0.35609999999999997
2513,A-4720,OC(=O)c1cccc(Cl)c1Cl,QAOJBHRZQQDFHA-UHFFFAOYSA-N,-2.3316729189,1,2.691600000000001
2514,A-4722,Cc1cc(c(N)cc1Cl)[S](O)(=O)=O,VRLPHBSFRWMMPW-UHFFFAOYSA-N,-2.4061778726,1,1.4773200000000002
2515,A-4724,CC(=O)CC(=O)Nc1ccccc1Cl,BFVHBHKMLIBQNN-UHFFFAOYSA-N,-2.4065360765,1,2.2576
2516,A-4725,CC(=O)Oc1ccc(Br)cc1,XEXHCQJRVMVJMY-UHFFFAOYSA-N,-2.4166041571,1,2.3744000000000005
2518,A-4732,Nc1cccc2cccc(N)c12,YFOOEYJGMMJJLS-UHFFFAOYSA-N,-2.3071228572,1,2.0042
2519,A-4736,C=CC=C,KAKZBPTYRLMSJV-UHFFFAOYSA-N,-1.8668457003,1,1.3584
2520,A-4737,[O-][N+](=O)c1cc(ccc1C#N)C(F)(F)F,BQCWLXXZTCLGSZ-UHFFFAOYSA-N,-2.4707735629,1,2.4852800000000004
2521,A-4740,[Pb++].[O-]c1c(cc(c([O-])c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,WETZJIOEDGMBMA-UHFFFAOYSA-L,-2.8083913688,1,-0.8224000000000005
2522,A-4741,CCC\C=C(/CC)C=O,PYLMCYQHBRSDND-SOFGYWHQSA-N,-2.2559578736,1,2.3218000000000005
2523,A-4742,CCCCC(CC)C=O,LGYNIFWIKSEESD-UHFFFAOYSA-N,-2.2628407967,1,2.401700000000001
2524,A-4743,CC(CC(O)=O)CC(C)(C)C,OILUAKBAMVLXGF-UHFFFAOYSA-N,-2.3542209788,1,2.533400000000001
2525,A-4744,CC(=O)CC(=O)Nc1ccc2NC(=O)Nc2c1,VEMDQCGHZNXORX-UHFFFAOYSA-N,-2.522680786,1,0.7738
2526,A-4746,Nc1ccc2NC(=O)Nc2c1,BCXSVFBDMPSKPT-UHFFFAOYSA-N,-2.3347829023,1,0.43840000000000007
2527,A-475,CCOc1ccccc1OCC,QZYDOKBVZJLQCK-UHFFFAOYSA-N,-2.41045076,1,2.484000000000001
2528,A-4750,CCCCC1OC(C)CC(C)(C)O1,QUBNQDBPPTZYJL-UHFFFAOYSA-N,-2.4532973596,1,3.106700000000002
2529,A-4751,CC(C)C(=O)c1ccccc1,BSMGLVDZZMBWQB-UHFFFAOYSA-N,-2.35661526,1,2.5253000000000005
2530,A-4754,Nc1cc(cc(C(O)=O)c1O)[N+]([O-])=O,JFTUSFFYSRNFBA-UHFFFAOYSA-N,-2.4907790333,1,0.5808
2531,A-4755,N.N.[Cl-].[Cl-].[Pd++],WIEZTXFTOIBIOC-UHFFFAOYSA-L,-2.5257397803,1,-5.670500000000001
2532,A-4756,CO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OC)OC,BVQYIDJXNYHKRK-UHFFFAOYSA-N,-2.8923562141,1,4.993400000000002
2533,A-4757,CN[S](=O)(=O)c1cc(OC)c(N)cc1C,GWSQAGVGSHXRJK-UHFFFAOYSA-N,-2.5769433589,1,0.49392
2534,A-4758,CC(C)(C)c1ccc(O)cc1,QHPQWRBYOIRBIT-UHFFFAOYSA-N,-2.3914008137,1,2.689700000000001
2535,A-476,C\C=C\C,IAQRGUVFOMOMEM-ONEGZZNKSA-N,-1.9394650737,1,1.5824
2536,A-4762,ClCC(Cl)C(Cl)=C,WZUZDBPJFHQVJC-UHFFFAOYSA-N,-2.4244542069,1,2.5851000000000006
2537,A-4764,CCOC(=O)C(C)CC,HCRBXQFHJMCTLF-UHFFFAOYSA-N,-2.3364163689,1,1.5956000000000001
2538,A-4767,CC(C)(C)C1CCC(=O)CC1,YKFKEYKJGVSEIX-UHFFFAOYSA-N,-2.4173816076,1,2.791800000000001
2539,A-4768,CC1(C)[C@@H]2CC[C@]1(C)[C@H](O)C2,DTGKSKDOIYIVQL-NQMVMOMDSA-N,-2.4205583952,1,2.1935000000000002
2540,A-4769,Nc1ccc(Cl)c(Cl)c1,SDYWXFYBZPNOFX-UHFFFAOYSA-N,-2.4461379538,1,2.5756000000000006
2541,A-477,OCC(O)C(O)C(O)CO,HEBKCHPVOIAQTA-UHFFFAOYSA-N,0.6252744891,1,-2.9463000000000004
2542,A-4770,[Mg++].O[P]([O-])([O-])=O,MHJAJDCZWVHCPF-UHFFFAOYSA-L,0.2641880223,1,-2.5734
2543,A-4771,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,SCABKEBYDRTODC-UHFFFAOYSA-N,-2.8821848864,1,3.299800000000002
2544,A-4775,COc1ccc(C)cc1,CHLICZRVGGXEOD-UHFFFAOYSA-N,-2.3395421013,1,2.0036199999999997
2545,A-4776,C(CNc1cccc2ccccc12)CN3CCOCC3,AFZZFBZPHUDOLV-UHFFFAOYSA-N,-2.702803349,1,2.974000000000001
2546,A-4778,Oc1ccccc1c2ccccc2,LLEMOWNGBBNAJR-UHFFFAOYSA-N,-2.5067117536,1,3.0592000000000015
2547,A-4779,CCC(C)(C)c1ccccc1O,BGRKGHSKCFAPCL-UHFFFAOYSA-N,-2.4912242204,1,3.079800000000002
2548,A-478,CC(=C)C=C,RRHGJUQNOFWUDK-UHFFFAOYSA-N,-2.0257332357,1,1.7485
2549,A-4780,CO[Si](CCCCCC[Si](OC)(OC)OC)(OC)OC,GFKCWAROGHMSTC-UHFFFAOYSA-N,-2.7929479843,1,2.303
2550,A-4782,C[C@@H]1[C@@H](CN)C[C@H]2C[C@@H]1C2(C)C,MUOITVAMHSVXLO-IMSYWVGJSA-N,-2.5159153811,1,2.2634000000000007
2551,A-4785,CC(CCC=C(C)C)C=O,YGFGZTXGYTUXBA-UHFFFAOYSA-N,-2.4478585415,1,2.567800000000001
2552,A-4786,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,KCXVZYZYPLLWCC-UHFFFAOYSA-N,-2.7667755992,1,-2.0711999999999957
2553,A-4787,COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1,LOUPRKONTZGTKE-VOMFEXJBSA-N,-2.8121429703,1,3.1732000000000014
2554,A-4788,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,LOUPRKONTZGTKE-LHHVKLHASA-N,-2.8121429703,1,3.1732000000000014
2555,A-4790,CCCCCCCCCCCC(=O)N(C)CC(O)=O,BACYUWVYYTXETD-UHFFFAOYSA-N,-2.7346414392,1,3.4503000000000013
2556,A-4792,CC(C)COC(=O)[C@H](C)Cl,AEEGJNJYJCGJFZ-LURJTMIESA-N,-2.5175442498,1,1.8129
2557,A-4795,C/C(C=O)=C/c1ccccc1,VLUMOWNVWOXZAU-CLFYSBASSA-N,-2.4747186153,1,2.2888
2558,A-4798,CC(C)=CC1CC(=C)CCO1,JRIATCFPZFOVNP-UHFFFAOYSA-N,-2.5104223592,1,2.687800000000001
2560,A-4801,CCCC(C)C(=O)OCC,HZPKNSYIDSNZKW-UHFFFAOYSA-N,-2.4896905423,1,1.9857
2561,A-4802,CC(=C)C(=O)OC(C)(C)C,SJMYWORNLPSJQO-UHFFFAOYSA-N,-2.4863755076,1,1.9042000000000001
2562,A-4803,CCCCOC=C,UZKWTJUDCOPSNM-UHFFFAOYSA-N,-2.3379408202,1,1.9465999999999999
2563,A-4807,CCCCN[S](=O)(=O)c1ccccc1,IPRJXAGUEGOFGG-UHFFFAOYSA-N,-2.6757824138,1,1.7650000000000003
2564,A-4808,CC1(C)CCCC(C)(O1)C=C,NETOHYFTCONTDT-UHFFFAOYSA-N,-2.5359872782,1,2.9102000000000015
2566,A-4810,CC1=Nc2ccc(cc2C1(C)C)C(O)=O,QUDAPQXQGBIUAR-UHFFFAOYSA-N,-2.6625890537,1,2.7684000000000006
2567,A-4812,CC1CCCCC1OC(C)=O,AKIIJALHGMKJEJ-UHFFFAOYSA-N,-2.5502978569,1,2.1282000000000005
2568,A-4815,[O-][N+](=O)c1ccccc1Cl,BFCFYVKQTRLZHA-UHFFFAOYSA-N,-2.5639664909,1,2.2482000000000006
2569,A-4816,CCCCC(CC)COC(=O)C(C)O,FECDACOUYKFOOP-UHFFFAOYSA-N,-2.6735257097,1,2.1268000000000007
2570,A-4817,Brc1ccccc1,QARVLSVVCXYDNA-UHFFFAOYSA-N,-2.568561457,1,2.4491000000000005
2571,A-4819,[F-].[F-].[F-].[F-].[F-].[F-].[Na+].[Na+].[Na+].[Al+3],REHXRBDMVPYGJX-UHFFFAOYSA-H,-2.6988459025,1,-27.344799999999996
2572,A-482,CC(C)CCCC(C)CCO,PRNCMAKCNVRZFX-UHFFFAOYSA-N,-3.3932597866,1,2.831200000000002
2573,A-4821,Cc1ccc(cc1)[N+]([O-])=O,ZPTVNYMJQHSSEA-UHFFFAOYSA-N,-2.5149437885,1,1.90322
2574,A-4822,COc1cc(CC=C)ccc1OC(C)=O,SCCDQYPEOIRVGX-UHFFFAOYSA-N,-2.7015911491,1,2.349
2575,A-4823,CC=C(C)C,BKOOMYPCSUNDGP-UHFFFAOYSA-N,-2.2331509446,1,1.9725
2576,A-4824,OC[C@@H]1CO[C@](Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,NKUOWQPBYUKRIM-ZWNOBZJWSA-N,-2.9059550684,1,1.8455999999999995
2577,A-4825,CCCCOC(=O)C(C)=C,SOGAXMICEFXMKE-UHFFFAOYSA-N,-2.5443674546,1,1.9058
2579,A-4828,CC(CCO)CC(C)(C)C,BODRLKRKPXBDBN-UHFFFAOYSA-N,-2.5570799155,1,2.4411000000000005
2580,A-4829,Oc1cc(Cl)ccc1[N+]([O-])=O,MZDBQSFPAMTTIS-UHFFFAOYSA-N,-2.6373771386,1,1.9538
2582,A-4830,Clc1ccccc1,MVPPADPHJFYWMZ-UHFFFAOYSA-N,-2.4493202347,1,2.34
2583,A-4831,CCOC(=O)N1C(=O)c2ccccc2C1=O,VRHAQNTWKSVEEC-UHFFFAOYSA-N,-2.7387726333,1,1.4391
2584,A-4835,CC(CCO)CCc1ccccc1,OXYRENDGHPGWKV-UHFFFAOYSA-N,-2.6600258381,1,2.6377000000000006
2585,A-4836,[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,RUPBZQFQVRMKDG-UHFFFAOYSA-M,-2.9677471262,1,4.348200000000002
2586,A-4837,Fc1ccc(cc1)C([NH+]2CC[NH2+]CC2)c3ccc(F)cc3,TTXIFFYPVGWLSE-UHFFFAOYSA-P,-2.8786010762,1,0.5160999999999998
2587,A-4839,Nc1nc(N)nc(N)n1.O[P](O)(=O)O[P](O)(O)=O,XZTOTRSSGPPNTB-UHFFFAOYSA-N,-2.9089794399,1,-2.1933999999999996
2588,A-4842,Cc1ccc(NCCO)c(c1)[N+]([O-])=O,SCZQUWZLEIYDBD-UHFFFAOYSA-N,-2.7474051676,1,1.3074199999999998
2589,A-4845,C=COC1CCCCC1,VGIYPVFBQRUBDD-UHFFFAOYSA-N,-2.5825419737,1,2.4792000000000005
2590,A-4846,C=COCCCCOC=C,MWZJGRDWJVHRDV-UHFFFAOYSA-N,-2.6477435098,1,2.0868
2591,A-4849,Nc1ccc2cc(cc(O)c2c1)[S](O)(=O)=O,HBZVNWNSRNTWPS-UHFFFAOYSA-N,-2.8833112394,1,1.3743
2592,A-485,CC(=O)c1ccccc1,KWOLFJPFCHCOCG-UHFFFAOYSA-N,-1.2803868403,1,1.8892
2596,A-4854,O[S](=O)(=O)c1ccc2nc([nH]c2c1)c3ccccc3,UVCJGUGAGLDPAA-UHFFFAOYSA-N,-2.9611061362,1,2.4766000000000004
2597,A-4858,Cc1ccccc1.C=Cc2ccccc2.c3ccccc3,MHNCXEKWIFKKSF-UHFFFAOYSA-N,-2.9612739311,1,6.011220000000006
2598,A-4860,[Mn++].[O-]C(=O)C([O-])=O,RGVLTEMOWXGQOS-UHFFFAOYSA-L,-2.6780811331,1,-3.5163
2599,A-4862,[Li+].[Li+].[Li+].[O-][P]([O-])([O-])=O,TWQULNDIKKJZPH-UHFFFAOYSA-K,-2.5909258566,1,-11.8126
2600,A-4863,COc1ccc2CCCCc2c1,SUFDFKRJYKNTFH-UHFFFAOYSA-N,-2.7477385243,1,2.5740000000000007
2601,A-4865,Nc1cccc2c(N)cccc12,KQSABULTKYLFEV-UHFFFAOYSA-N,-2.7678536958,1,2.0042
2602,A-4867,CC(O)CCC1CCCCC1,ZBLQQRZVKHLRBF-UHFFFAOYSA-N,-2.7673615716,1,2.7277000000000013
2603,A-4869,[Ba++].OC(C(O)C([O-])=O)C([O-])=O,HQYOWPDUMCBSLQ-UHFFFAOYSA-L,-3.0523304042,1,-5.172799999999999
2604,A-487,CCCCCC(O)C(/C)=C/CC,WSTQLNQRVZNEDV-CSKARUKUSA-N,-3.4318638977,1,3.283900000000002
2605,A-4870,CCCCOCOCCCC,QLCJOAMJPCOIDI-UHFFFAOYSA-N,-2.8068769998,1,2.577300000000001
2606,A-4872,O[C@H]([C@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,KMPWYEUPVWOPIM-QAMTZSDWSA-N,-3.0887236136,1,3.164600000000002
2607,A-4873,[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)C,WOWHHFRSBJGXCM-UHFFFAOYSA-M,-3.1249455224,1,3.1779
2608,A-4874,CC1(C)COC(=O)C2CC=CCC2C(=O)OC1,ZNLDISJPOBTICN-UHFFFAOYSA-N,-3.0041810563,1,1.695
2609,A-4876,CC(C)[C@H]1CC[C@@H](C)CC1O,NOOLISFMXDJSKH-MGRQHWMJSA-N,-2.8302608531,1,2.439500000000001
2610,A-4878,COC(=O)C1C(=CCCC1(C)C)C,NVAGRWXDIIKUBU-UHFFFAOYSA-N,-2.9085159963,1,2.541900000000001
2611,A-488,CCCCOC(=O)CCC,XUPYJHCZDLZNFP-UHFFFAOYSA-N,-2.3610477791,1,2.1298000000000004
2612,A-4884,CC(C)(C)C#C,PPWNCLVNXGCGAF-UHFFFAOYSA-N,-2.6135564252,1,1.6657
2614,A-4889,CC(C)C(=O)OCCOc1ccccc1,MJTPMXWJHPOWGH-UHFFFAOYSA-N,-3.0263435366,1,2.2646000000000006
2615,A-4890,CC1=C(N2C(SC1)C(N)C2=O)C(O)=O,NVIAYEIXYQCDAN-UHFFFAOYSA-N,-3.0453554133,1,-0.41260000000000013
2616,A-4894,Cc1ccc(C(N)=O)c(O)c1,OLEJYVBTZPUQDX-UHFFFAOYSA-N,-2.9170001587,1,0.79952
2617,A-4896,Clc1ccc2CC(=O)Nc2c1,CENVPIZOTHULGJ-UHFFFAOYSA-N,-2.9689885527,1,1.8345999999999996
2618,A-4899,CC(Cc1ccccc1)(C=C)C#N,UKLOORXNVRHFRM-UHFFFAOYSA-N,-3.0006167172,1,2.944980000000001
2619,A-49,OC(=O)CCCCCCCCC=C,FRPZMMHWLSIFAZ-UHFFFAOYSA-N,-3.5528261452,1,3.3778000000000024
2620,A-4900,CCCCOC(=O)\C=C/C(=O)OCCCC,JBSLOWBPDRZSMB-FPLPWBNLSA-N,-3.1280341619,1,2.2291999999999996
2621,A-4903,N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O,LEVWYRKDKASIDU-IMJSIDKUSA-N,-3.1599219868,1,-0.8083999999999993
2622,A-4905,CCCCC(CC)C(=O)OC,KICUISADAVMYCJ-UHFFFAOYSA-N,-2.9898040042,1,2.375800000000001
2623,A-4906,C1CCC=CC1,HGCIXCUEYOPUTN-UHFFFAOYSA-N,-2.7104664382,1,2.1166
2624,A-4907,OCCN1C(=O)Nc2ccccc2C1=O,DSUNWRHRAQZLNC-UHFFFAOYSA-N,-3.1128936428,1,-0.3179000000000005
2625,A-4908,CCCCCCC[C@H]1CCC(=O)O1,PHXATPHONSXBIL-JTQLQIEISA-N,-3.0668187599,1,3.052500000000002
2626,A-4909,[Ca++].O[P]([O-])([O-])=O,FUFJGUQYACFECW-UHFFFAOYSA-L,-2.9490262679,1,-2.5734
2627,A-491,OC(=O)c1ccccc1C(O)=O,XNGIFLGASWRNHJ-UHFFFAOYSA-N,-1.4245732761,1,1.083
2628,A-4911,CCCC=C,YWAKXRMUMFPDSH-UHFFFAOYSA-N,-2.6756730859,1,1.9725
2629,A-4913,CCCCC(CC)COCC1CO1,BBBUAWSVILPJLL-UHFFFAOYSA-N,-3.1148651615,1,2.6182000000000007
2630,A-4914,O=[P]12OB(O1)O2,RKVCQBPDVHFKCU-UHFFFAOYSA-N,-2.8690757364,1,0.15639999999999987
2631,A-4916,OC(Cn1ccnc1)c2ccc(Cl)cc2Cl,UKVLTPAGJIYSGN-UHFFFAOYSA-N,-3.2640078237,1,2.9235000000000015
2632,A-4918,CCCCC(CC)CO[P](O)(=O)OCC(CC)CCCC,SEGLCEQVOFDUPX-UHFFFAOYSA-N,-3.3623020198,1,5.552800000000006
2634,A-492,O=CC1CCC2C3CCC(C3)C12,USPJNXWHVJTDJW-UHFFFAOYSA-N,-2.4199676473,1,2.2576
2635,A-4920,[NH3+]CCCCCCCCCCCC([O-])=O,PBLZLIFKVPJDCO-UHFFFAOYSA-N,-3.1963980912,1,0.8791999999999991
2636,A-4921,CC(C)CC1CC(C)CCO1,LETLQGKRPMMKKC-UHFFFAOYSA-N,-3.0799294807,1,2.8476000000000017
2637,A-4922,C1CN(CCO1)SSN2CCOCC2,HLBZWYXLQJQBKU-UHFFFAOYSA-N,-3.2596343038,1,0.8621999999999999
2638,A-4923,Fc1cc(Br)cc(F)c1F,HKJCELUUIFFSIN-UHFFFAOYSA-N,-3.2102979357,1,2.8664000000000005
2639,A-4924,S=C(SN1CCOCC1)N2CCOCC2,HOEFWOBLOGZQIQ-UHFFFAOYSA-N,-3.2913006621,1,0.5838999999999999
2640,A-4926,CCC(=O)N(C1CCN(CC1)Cc2ccccc2)c3ccccc3,POQDXIFVWVZVML-UHFFFAOYSA-N,-3.4150433898,1,4.094200000000003
2641,A-493,CC(C)c1ccccc1C(C)C.OO,SPTHWAJJMLCAQF-UHFFFAOYSA-N,-2.4977135853,1,3.9508000000000028
2642,A-4930,Cc1cc(C)c(O)c(c1)C(C)(C)C,OPLCSTZDXXUYDU-UHFFFAOYSA-N,-3.1719091991,1,3.306540000000002
2643,A-4931,Cc1cccc2NC(=S)Nc12,UDQCDDZBBZNIFA-UHFFFAOYSA-N,-3.13627918,1,2.5339099999999997
2645,A-4933,CCCCCCCCCCC=O,KMPQYAYAQWNLME-UHFFFAOYSA-N,-3.1520232011,1,3.7161000000000026
2646,A-4934,FC(F)(F)c1ccc(Cl)c(Cl)c1,XILPLWOGHPSJBK-UHFFFAOYSA-N,-3.2679824907,1,4.012200000000001
2647,A-4939,CC(O)COc1ccc(cc1)C(C)(C)c2ccc(OCC(C)O)cc2,MIUUNYUUEFHIHM-UHFFFAOYSA-N,-3.499700952,1,3.5317000000000025
2648,A-494,Cc1cccc(C)c1O,NXXYKOUNUYWIHA-UHFFFAOYSA-N,-1.292396158,1,2.00904
2649,A-4941,CCC(C)Br,UPSXAPQYNGXVBF-UHFFFAOYSA-N,-3.1114780979,1,2.1798
2650,A-4942,CC(C)COC(=O)Cc1ccccc1,RJASFPFZACBKBE-UHFFFAOYSA-N,-3.2710471955,1,2.4283
2651,A-4943,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4(O)C#CCO,GBFFSHZRGVVSDW-ASWBSXDLSA-N,-3.526033775,1,3.245100000000002
2652,A-4944,Cc1ccc(Cl)cc1,NPDACUSDTOMAMK-UHFFFAOYSA-N,-3.1023856768,1,2.6484200000000007
2653,A-4945,C=CC1CC2CC1C=C2,INYHZQLKOKTDAI-UHFFFAOYSA-N,-3.0798864018,1,2.3846000000000007
2654,A-4946,CC(C)CCC(C)(O)C#CC(C)(O)CCC(C)C,RHRRUYIZUBAQTQ-UHFFFAOYSA-N,-3.4375252922,1,3.364200000000002
2655,A-4947,S.[Ni],ZOPQVUGKTLTCMT-UHFFFAOYSA-N,-3.022952972,1,0.11030000000000006
2656,A-4948,[Fe+3].[O-][P]([O-])([O-])=O,WBJZTOZJJYAKHQ-UHFFFAOYSA-K,-3.2614644911,1,-2.8271
2657,A-495,[Re],WUAPFZMCVAUBPE-UHFFFAOYSA-N,-0.4755079565,1,-0.0025
2658,A-4952,Nc1cccc(c1)[S](=O)(=O)c2cccc(N)c2,LJGHYPLBDBRCRZ-UHFFFAOYSA-N,-3.5118956043,1,1.6838
2659,A-4953,CCOC(=O)C1=C(C)C=CCC1(C)C,KYEZYLFPHRVFBF-UHFFFAOYSA-N,-3.411619706,1,2.852100000000001
2660,A-4955,CCCCCCCCCCCCCCCCN,FJLUATLTXUNBOT-UHFFFAOYSA-N,-3.5835100427,1,5.4264000000000046
2661,A-4957,CCCCCCCCCCCCCCCCCCN,REYJJPSVUYRZGE-UHFFFAOYSA-N,-3.6312456144,1,6.206600000000005
2662,A-4958,[O-][N+](=O)c1cccc(C#N)c1C#N,UZJZIZFCQFZDHP-UHFFFAOYSA-N,-2.9373448418,1,1.33816
2663,A-4959,ClCCN1C(=O)Nc2ccccc2C1=O,HWFSVCPXNLEACG-UHFFFAOYSA-N,-3.5747994393,1,0.9285999999999999
2664,A-496,CCC(O)c1ccccc1,DYUQAZSOFZSPHD-UHFFFAOYSA-N,-2.3403675905,1,2.13
2665,A-4960,CC1(C)CCC=C(C1)C(=O)CCC=C,OEVIJAZJVZDBQL-UHFFFAOYSA-N,-3.5342474855,1,3.6582000000000026
2668,A-4966,CCOC(=C)C1C(C)(C)CC(=O)CC1(C)C,YLNYLLVKHRZLGO-UHFFFAOYSA-N,-3.6433442829,1,3.568100000000003
2669,A-4967,[Cl-].C[N+](C)=CCC(O)CC(N)=O,LTELZMDSXFWIGP-UHFFFAOYSA-N,0.5931295033,1,-4.040299999999997
2670,A-4968,[O-][N+](=O)c1cc(Cl)cc(Cl)c1,RNABGKOKSBUFHW-UHFFFAOYSA-N,-3.5843334863,1,2.9016
2671,A-4969,SC1CCCCC1,CMKBCTPCXZNQKX-UHFFFAOYSA-N,-3.3672139557,1,2.2489
2672,A-497,CC(=O)c1cccc(c1)C(F)(F)F,ABXGMGUHGLQMAW-UHFFFAOYSA-N,-2.4821079167,1,2.9080000000000013
2673,A-4971,[S--].[S--].[Sn+4],TUTLDIXHQPSHHQ-UHFFFAOYSA-N,-3.5808418514,1,-0.38560000000000005
2674,A-4972,Cc1cccc(C)c1NC(=O)C[NH+]2CC[NH2+]CC2,NJKRFQIWDJSYOK-UHFFFAOYSA-P,0.4432827885,1,-1.2961599999999969
2675,A-4973,[Na+].[Na+].[Na+].OC([O-])=O.[O-]C([O-])=O,WCTAGTRAWPDFQO-UHFFFAOYSA-K,0.0508613622,1,-12.547300000000002
2676,A-4974,N[S](=O)(=O)c1sc(Cl)cc1,RKLQLYBJAZBSEU-UHFFFAOYSA-N,-3.2959363681,1,1.0489000000000004
2677,A-4975,CC(C)N(C(=O)CO)c1ccc(F)cc1,RISGISSUGUGJMO-UHFFFAOYSA-N,-1.1786398993,1,1.5594
2678,A-4979,[OH-].[Cu++].[Cu++].[O-][P]([O-])([O-])=O,WCMHCPWEQCWRSR-UHFFFAOYSA-J,-3.7450548094,1,-3.0064
2679,A-498,Nc1ccc(Cl)cc1Cl,KQCMTOWTPBNWDB-UHFFFAOYSA-N,-2.4171742578,1,2.5756000000000006
2680,A-4980,CCCCCCC(=O)OCC=C,SJWKGDGUQTWDRV-UHFFFAOYSA-N,-3.5976237668,1,2.686000000000001
2681,A-4982,CCCCCCCc1ccc(O)cc1,KNDDEFBFJLKPFE-UHFFFAOYSA-N,-3.6597017052,1,3.9051000000000027
2682,A-4984,CCCCCCCCCc1ccc(OCC(O)=O)cc1,NISAHDHKGPWBEM-UHFFFAOYSA-N,-3.8425967597,1,4.443100000000004
2683,A-4985,[Zn++].[Zn++].[Zn++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,WGIWBXUNRXCYRA-UHFFFAOYSA-H,-2.2540402576,1,-10.512700000000002
2684,A-499,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,KGEKLUUHTZCSIP-HOSYDEDBSA-N,-3.4963238418,1,2.7643000000000013
2685,A-4992,CCCCCCCCCC(C)(C)SSC1=NNC(=S)S1,UGMGEYBGNHXQQO-UHFFFAOYSA-N,-3.9885639112,1,6.860290000000005
2686,A-4993,CC(O)C(C)\C=C/C1CC=C(C)C1(C)C,RNLHVODSMDJCBR-VURMDHGXSA-N,-3.7860287034,1,3.5519000000000025
2687,A-4994,[H+].[Cl-].NNC(=O)C(N)CO,JNWGUZKRVDKZBI-UHFFFAOYSA-N,0.5104628122,1,-5.587599999999998
2688,A-4997,CC(C)(c1ccc(O)c(CC=C)c1)c2ccc(O)c(CC=C)c2,WOCGGVRGNIEDSZ-UHFFFAOYSA-N,-3.9963835519,1,4.8807000000000045
2689,A-4998,CC(C)CC1(C)OCC(CO)O1,DFDWGIZZMBNYBV-UHFFFAOYSA-N,-0.7059803773,1,1.1563999999999999
2690,A-4999,F[S](F)(F)(F)(F)F,SFZCNBIFKDRMGX-UHFFFAOYSA-N,-3.6731547352,1,3.1693999999999996
2691,A-5,Clc1ccc(C=O)cc1,AVPYQKSLYISFPO-UHFFFAOYSA-N,-2.1770779444,1,2.1525
2693,A-500,NN[S](=O)(=O)c1ccc(Oc2ccc(cc2)[S](=O)(=O)NN)cc1,NBOCQTNZUPTTEI-UHFFFAOYSA-N,-3.7584891954,1,-0.21709999999999935
2694,A-5000,CC(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C,YKGBNAGNNUEZQC-UHFFFAOYSA-N,-4.0572475801,1,7.93760000000001
2695,A-5003,C1CN(CCC1Nc2ccccc2)Cc3ccccc3,FSXGJIFBTBJMHV-UHFFFAOYSA-N,-3.9542229462,1,3.7631000000000023
2696,A-5004,OC(=O)C(CCBr)(c1ccccc1)c2ccccc2,GFIYIIRFIODLLU-UHFFFAOYSA-N,-4.0694912575,1,3.8423000000000025
2697,A-5005,CC12CCC(=O)C=C1C=CC3C2CCC4(C)C3CCC45CCC(=O)O5,UJVLDDZCTMKXJK-UHFFFAOYSA-N,-4.1007061575,1,4.370100000000003
2699,A-5007,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,ZNJXRXXJPIFFAO-UHFFFAOYSA-N,-4.0459673488,1,3.2767000000000017
2700,A-501,[Sr++].[O-][P]([O-])([O-])=O,HKSVWJWYDJQNEV-UHFFFAOYSA-K,-3.4683853884,1,-3.2054
